id,web_name,team_name,position,price,ep_total,exp_minutes
686,Ngumoha,Liverpool,MID,4.3,13.16,309.72942
692,Leoni,Liverpool,DEF,4.9,22.62,0.0
746,Morrison,Liverpool,MID,4.5,13.16,309.582
760,Lucky,Liverpool,DEF,4.0,22.62,337.36500000000007
182,Trafford,Man City,GK,4.6,23.66,357.453
399,Ederson M.,Man City,GK,5.3,23.66,0.0
400,Ortega Moreno,Man City,GK,4.7,23.66,357.25860000000006
401,Bettinelli,Man City,GK,3.9,23.66,396.927
402,Aït-Nouri,Man City,DEF,5.7,23.66,0.0
403,Gvardiol,Man City,DEF,6.0,23.66,421.87218888888884
404,Akanji,Man City,DEF,5.4,23.66,0.0
405,Aké,Man City,DEF,5.3,23.66,340.00271999999995
406,Khusanov,Man City,DEF,5.4,23.66,376.3151166666666
407,Matheus N.,Man City,DEF,5.4,23.66,375.411
408,Rúben,Man City,DEF,5.7,23.66,375.455795
409,Stones,Man City,DEF,5.4,23.66,0.0
410,Lewis,Man City,DEF,4.7,23.66,379.3501833333334
411,O'Reilly,Man City,DEF,5.3,23.66,408.5096222222222
412,Vitor Reis,Man City,DEF,5.0,23.66,0.0
413,Marmoush,Man City,MID,8.3,13.42,0.0
414,Foden,Man City,MID,9.0,13.42,429.5269333333334
415,Savinho,Man City,MID,6.9,13.42,352.9940266666666
416,Bernardo,Man City,MID,6.2,13.42,323.4511800000001
417,Cherki,Man City,MID,6.6,13.42,379.3101866666667
418,Doku,Man City,MID,6.4,13.42,0.0
420,Gündoğan,Man City,MID,6.3,13.42,0.0
421,Rodrigo,Man City,MID,6.3,13.42,0.0
422,Kovačić,Man City,MID,5.9,13.42,0.0
423,N.Gonzalez,Man City,MID,5.9,13.42,364.38878666666665
424,Bobb,Man City,MID,5.1,13.42,0.0
425,Echeverri,Man City,MID,5.4,13.42,0.0
427,Reijnders,Man City,MID,5.2,13.42,337.494768
428,Nypan,Man City,MID,5.0,13.42,0.0
429,Phillips,Man City,MID,4.8,13.42,309.60306
430,Haaland,Man City,FWD,15.1,10.0,420.342
736,Donnarumma,Man City,GK,5.7,23.66,392.9931
739,Mukasa,Man City,MID,4.4,13.42,310.7286
740,Mfuni,Man City,DEF,3.9,23.66,337.36500000000007
742,McAidoo,Man City,MID,4.5,13.42,309.582
763,Gray,Man City,MID,4.5,13.42,309.582
764,Heskey,Man City,MID,4.5,13.42,309.582
119,Mbeumo,Man Utd,MID,8.1,13.14,0.0
431,Bayindir,Man Utd,GK,4.8,22.54,357.28290000000004
432,Onana,Man Utd,GK,4.9,22.54,0.0
433,Harrison,Man Utd,GK,4.0,22.54,0.0
434,Heaton,Man Utd,GK,3.9,22.54,357.28290000000004
435,Mee,Man Utd,GK,3.9,22.54,357.2343
436,De Ligt,Man Utd,DEF,5.0,22.54,0.0
437,Martinez,Man Utd,DEF,4.8,22.54,381.8436111111111
438,Mazraoui,Man Utd,DEF,4.9,22.54,0.0
439,D.Leon,Man Utd,DEF,4.2,22.54,337.38795000000005
440,Dalot,Man Utd,DEF,4.4,22.54,408.6698
441,Dorgu,Man Utd,DEF,4.1,22.54,349.13223000000005
442,Maguire,Man Utd,DEF,4.3,22.54,0.0
443,Shaw,Man Utd,DEF,4.5,22.54,346.25276999999994
444,Yoro,Man Utd,DEF,4.3,22.54,343.93975
445,Amass,Man Utd,DEF,4.0,22.54,0.0
446,Fredricson,Man Utd,DEF,3.8,22.54,337.38795000000005
447,Heaven,Man Utd,DEF,3.8,22.54,385.0392333333333
448,Malacia,Man Utd,DEF,3.8,22.54,337.4568
449,B.Fernandes,Man Utd,MID,9.3,13.14,0.0
450,Cunha,Man Utd,MID,8.0,13.14,377.56853333333333
451,Rashford,Man Utd,MID,7.0,13.14,0.0
452,Amad,Man Utd,MID,6.3,13.14,0.0
454,Antony,Man Utd,MID,5.9,13.14,0.0
455,Mount,Man Utd,MID,5.9,13.14,369.6862
457,Casemiro,Man Utd,MID,5.5,13.14,369.71133333333336
458,Mainoo,Man Utd,MID,4.6,13.14,0.0
459,Ugarte,Man Utd,MID,4.7,13.14,311.89641600000004
460,Collyer,Man Utd,MID,4.5,13.14,0.0
461,Fitzgerald,Man Utd,MID,4.4,13.14,309.582
462,J.Fletcher,Man Utd,MID,4.3,13.14,310.749738
463,Kone,Man Utd,MID,4.3,13.14,309.60306
464,Moorhouse,Man Utd,MID,4.5,13.14,0.0
465,Højlund,Man Utd,FWD,6.3,10.0,0.0
466,Zirkzee,Man Utd,FWD,5.8,10.0,360.6646333333333
467,Obi,Man Utd,FWD,4.2,10.0,309.96108000000004
468,Wheatley,Man Utd,FWD,4.5,10.0,0.0
681,Šeško,Man Utd,FWD,7.2,10.0,352.36552000000006
733,Lammens,Man Utd,GK,5.0,22.54,368.19432
755,Lacey,Man Utd,MID,4.5,13.14,310.7286
769,Bendito Mantato,Man Utd,MID,4.5,13.14,309.582
52,J.Ramsey,Newcastle,MID,5.3,13.09,349.12349333333333
135,Wissa,Newcastle,FWD,7.3,10.0,346.66943999999995
469,Pope,Newcastle,GK,5.1,22.36,298.62675
471,Gillespie,Newcastle,GK,3.9,22.36,357.2343
472,Odysseas,Newcastle,GK,4.0,22.36,0.0
473,Hall,Newcastle,DEF,5.2,22.36,395.9710833333333
474,Schär,Newcastle,DEF,5.3,22.36,382.2331944444444
475,Botman,Newcastle,DEF,4.9,22.36,93.731625
476,Burn,Newcastle,DEF,5.1,22.36,0.0
477,Livramento,Newcastle,DEF,4.9,22.36,0.0
478,Trippier,Newcastle,DEF,4.9,22.36,0.0
479,Krafth,Newcastle,DEF,4.3,22.36,0.0
480,Lascelles,Newcastle,DEF,4.3,22.36,93.718875
481,A.Murphy,Newcastle,DEF,3.8,22.36,337.52565000000004
482,Ashby,Newcastle,DEF,3.9,22.36,374.8755
483,Pivas,Newcastle,DEF,3.8,22.36,337.4568
484,Targett,Newcastle,DEF,4.0,22.36,0.0
485,Gordon,Newcastle,MID,7.3,13.09,380.53010666666665
486,Elanga,Newcastle,MID,6.5,13.09,321.68136000000004
487,Barnes,Newcastle,MID,6.2,13.09,317.867472
488,Bruno G.,Newcastle,MID,7.0,13.09,340.242084
489,J.Murphy,Newcastle,MID,6.0,13.09,316.633824
490,Joelinton,Newcastle,MID,5.9,13.09,352.97002
491,Tonali,Newcastle,MID,5.3,13.09,353.13806666666665
492,Antoñito C.,Newcastle,MID,4.9,13.09,0.0
494,Willock,Newcastle,MID,5.0,13.09,350.3738333333333
495,Hayden,Newcastle,MID,4.5,13.09,0.0
496,Kuol,Newcastle,MID,4.4,13.09,0.0
497,L.Miley,Newcastle,MID,4.4,13.09,375.32039999999995
498,White,Newcastle,MID,4.5,13.09,0.0
500,Osula,Newcastle,FWD,5.4,10.0,86.00670000000001
501,Neave,Newcastle,FWD,4.4,10.0,309.62412000000006
674,Ramsdale,Newcastle,GK,4.8,22.36,368.01918
684,Thiaw,Newcastle,DEF,5.0,22.36,366.75103
689,Seung soo,Newcastle,MID,4.4,13.09,309.62412000000006
714,Woltemade,Newcastle,FWD,7.3,10.0,344.75641199999995
753,Ruddy,Newcastle,GK,4.0,22.36,357.21000000000004
765,Shahar,Newcastle,DEF,4.0,22.36,337.36500000000007
12,Zinchenko,Nott'm Forest,DEF,4.9,21.1,376.28952222222216
426,McAtee,Nott'm Forest,MID,5.1,12.78,311.89641600000004
502,Sels,Nott'm Forest,GK,4.6,21.1,413.308
503,C.Miguel,Nott'm Forest,GK,4.0,21.1,0.0
504,Turner,Nott'm Forest,GK,4.0,21.1,0.0
505,Milenković,Nott'm Forest,DEF,5.1,21.1,358.18354
506,Murillo,Nott'm Forest,DEF,5.2,21.1,385.06539444444445
507,Aina,Nott'm Forest,DEF,4.7,21.1,93.84
508,N.Williams,Nott'm Forest,DEF,4.7,21.1,361.965275
509,David Carmo,Nott'm Forest,DEF,4.5,21.1,0.0
510,Jair Cunha,Nott'm Forest,DEF,4.3,21.1,337.38795000000005
511,Morato,Nott'm Forest,DEF,4.3,21.1,352.38297
512,O.Richards,Nott'm Forest,DEF,4.5,21.1,0.0
513,Abbott,Nott'm Forest,DEF,3.8,21.1,338.683605
514,Boly,Nott'm Forest,DEF,3.8,21.1,0.0
515,Gibbs-White,Nott'm Forest,MID,7.3,12.78,359.97676000000007
516,Hudson-Odoi,Nott'm Forest,MID,5.7,12.78,374.78532
517,Anderson,Nott'm Forest,MID,5.3,12.78,332.426874
518,Jota,Nott'm Forest,MID,5.4,12.78,0.0
519,Dominguez,Nott'm Forest,MID,5.0,12.78,347.802
520,O'Brien,Nott'm Forest,MID,5.0,12.78,0.0
521,Sangaré,Nott'm Forest,MID,4.9,12.78,0.0
522,Yates,Nott'm Forest,MID,4.7,12.78,0.0
523,Da Silva Moreira,Nott'm Forest,MID,4.5,12.78,0.0
524,Stamenic,Nott'm Forest,MID,4.5,12.78,0.0
525,Wood,Nott'm Forest,FWD,7.2,10.0,0.0
526,Igor Jesus,Nott'm Forest,FWD,5.8,10.0,329.32044599999995
527,Awoniyi,Nott'm Forest,FWD,5.2,10.0,345.32445999999993
669,Ndoye,Nott'm Forest,MID,5.5,12.78,0.0
675,Gunn,Nott'm Forest,GK,4.0,21.1,397.224
693,Hutchinson,Nott'm Forest,MID,5.4,12.78,327.949908
696,Kalimuendo,Nott'm Forest,FWD,6.0,10.0,311.89641600000004
699,Douglas Luiz,Nott'm Forest,MID,4.9,12.78,347.802
715,John,Nott'm Forest,GK,4.0,21.1,366.57072
716,Savona,Nott'm Forest,DEF,4.5,21.1,353.65661
729,Cuiabano,Nott'm Forest,DEF,4.5,21.1,0.0
734,Bakwa,Nott'm Forest,MID,5.9,12.78,343.98
528,Patterson,Sunderland,GK,4.2,21.07,357.25860000000006
529,Moore,Sunderland,GK,3.9,21.07,357.30719999999997
530,Nna Noukeu,Sunderland,GK,3.9,21.07,357.2343
531,Ballard,Sunderland,DEF,4.7,21.07,410.6727777777778
532,Hume,Sunderland,DEF,4.5,21.07,354.93042
533,Alese,Sunderland,DEF,4.0,21.07,0.0
534,Anderson,Sunderland,DEF,3.9,21.07,337.4568
535,Cirkin,Sunderland,DEF,4.0,21.07,374.85
536,Hjelde,Sunderland,DEF,4.0,21.07,374.85
537,Huggins,Sunderland,DEF,4.0,21.07,0.0
538,Johnson,Sunderland,DEF,3.9,21.07,337.41089999999997
539,O'Nien,Sunderland,DEF,4.0,21.07,0.0
540,Pembele,Sunderland,DEF,3.9,21.07,337.4568
541,Reinildo,Sunderland,DEF,3.9,21.07,0.0
542,Seelt,Sunderland,DEF,4.0,21.07,0.0
543,Adingra,Sunderland,MID,4.9,12.77,314.25388799999996
544,Diarra,Sunderland,MID,5.3,12.77,0.0
545,Roberts,Sunderland,MID,5.4,12.77,0.0
546,Aleksić,Sunderland,MID,4.9,12.77,0.0
547,E.Le Fée,Sunderland,MID,4.9,12.77,374.78532
548,Mundle,Sunderland,MID,4.9,12.77,347.802
549,Neil,Sunderland,MID,4.8,12.77,309.582
550,Poveda,Sunderland,MID,4.8,12.77,309.582
551,Rigg,Sunderland,MID,4.7,12.77,313.02180000000004
552,Sadiki,Sunderland,MID,5.0,12.77,0.0
553,Talbi,Sunderland,MID,4.9,12.77,0.0
554,Ba,Sunderland,MID,4.3,12.77,309.66624
555,Browne,Sunderland,MID,4.5,12.77,0.0
556,Ekwah,Sunderland,MID,4.5,12.77,0.0
557,H.Jones,Sunderland,MID,4.3,12.77,309.60306
558,Matete,Sunderland,MID,4.3,12.77,309.62412000000006
559,Triantis,Sunderland,MID,4.4,12.77,0.0
560,Isidor,Sunderland,FWD,5.5,10.0,315.8298000000001
561,Mayenda,Sunderland,FWD,5.2,10.0,309.6873
562,Abdullahi,Sunderland,FWD,4.3,10.0,309.66624
563,Luís Hemir,Sunderland,FWD,4.4,10.0,0.0
564,Rusyn,Sunderland,FWD,4.4,10.0,0.0
668,Xhaka,Sunderland,MID,5.2,12.77,330.551676
670,Roefs,Sunderland,GK,4.8,21.07,387.5072399999999
678,Masuaku,Sunderland,DEF,3.9,21.07,0.0
683,Alderete,Sunderland,DEF,4.0,21.07,401.2544
694,Mukiele,Sunderland,DEF,4.2,21.07,357.75480000000005
724,Geertruida,Sunderland,DEF,4.5,21.07,348.61050000000006
730,Brobbey,Sunderland,FWD,5.5,10.0,323.407188
735,Traoré,Sunderland,MID,5.5,12.77,0.0
565,Vicario,Spurs,GK,4.9,21.48,374.88798
566,Austin,Spurs,GK,3.9,21.48,357.28290000000004
567,Kinsky,Spurs,GK,3.9,21.48,357.64740000000006
568,Pedro Porro,Spurs,DEF,5.3,21.48,350.38564
569,Romero,Spurs,DEF,5.0,21.48,0.0
570,Danso,Spurs,DEF,4.2,21.48,346.13504500000005
571,Davies,Spurs,DEF,4.3,21.48,376.2639277777777
572,Dragusin,Spurs,DEF,4.5,21.48,374.85
573,Spence,Spurs,DEF,4.3,21.48,346.370495
574,Udogie,Spurs,DEF,4.4,21.48,0.0
575,Van de Ven,Spurs,DEF,4.6,21.48,352.37447000000003
576,Phillips,Spurs,DEF,4.0,21.48,0.0
577,Takai,Spurs,DEF,4.0,21.48,281.1375
578,Vuskovic,Spurs,DEF,3.9,21.48,0.0
579,Son,Spurs,MID,8.5,12.87,0.0
580,Johnson,Spurs,MID,6.5,12.87,314.7027
581,Maddison,Spurs,MID,6.8,12.87,0.0
582,Kudus,Spurs,MID,6.4,12.87,374.36568
583,Kulusevski,Spurs,MID,6.4,12.87,0.0
584,Tel,Spurs,MID,6.2,12.87,316.48312799999997
585,Bentancur,Spurs,MID,5.3,12.87,324.53194800000006
586,Bergvall,Spurs,MID,5.3,12.87,355.49436000000003
587,Bissouma,Spurs,MID,5.2,12.87,0.0
588,Odobert,Spurs,MID,5.3,12.87,349.07599999999996
589,Solomon,Spurs,MID,5.4,12.87,0.0
590,Bryan,Spurs,MID,4.9,12.87,0.0
591,Gray,Spurs,MID,4.8,12.87,351.64792
592,Moore,Spurs,MID,5.0,12.87,0.0
593,P.M.Sarr,Spurs,MID,4.6,12.87,0.0
594,Min-hyeok,Spurs,MID,4.5,12.87,0.0
595,Olusesi,Spurs,MID,4.3,12.87,309.62412000000006
596,Solanke,Spurs,FWD,7.2,10.0,0.0
597,Richarlison,Spurs,FWD,6.4,10.0,328.51494
598,Lankshear,Spurs,FWD,4.5,10.0,0.0
599,Scarlett,Spurs,FWD,4.3,10.0,309.70836
673,J.Palhinha,Spurs,MID,5.5,12.87,317.845866
717,Xavi,Spurs,MID,6.5,12.87,0.0
726,Kolo Muani,Spurs,FWD,6.9,10.0,355.54272000000003
745,Byfield,Spurs,DEF,4.0,21.48,337.36500000000007
750,Rowswell,Spurs,DEF,4.0,21.48,337.36500000000007
751,Akhamrich,Spurs,MID,4.5,12.87,309.582
149,Igor,West Ham,DEF,4.5,21.16,374.8755
600,Areola,West Ham,GK,4.3,21.16,372.31938
601,Foderingham,West Ham,GK,4.0,21.16,0.0
602,Hegyi,West Ham,GK,3.9,21.16,357.28290000000004
603,Diouf,West Ham,DEF,4.0,21.16,0.0
604,Emerson,West Ham,DEF,4.4,21.16,0.0
605,Kilman,West Ham,DEF,4.2,21.16,344.90892
606,Mavropanos,West Ham,DEF,4.4,21.16,392.92506111111106
607,N.Aguerd,West Ham,DEF,4.4,21.16,0.0
608,Scarles,West Ham,DEF,4.3,21.16,282.17875
609,Todibo,West Ham,DEF,4.3,21.16,348.63421500000004
610,Wan-Bissaka,West Ham,DEF,4.2,21.16,0.0
611,Casey,West Ham,DEF,4.0,21.16,0.0
612,L.Paquetá,West Ham,MID,5.9,12.79,351.95888
613,Souček,West Ham,MID,5.7,12.79,351.67184
614,Ward-Prowse,West Ham,MID,5.6,12.79,309.62412000000006
615,Summerville,West Ham,MID,5.5,12.79,352.9220066666667
616,Álvarez,West Ham,MID,4.9,12.79,0.0
617,Cornet,West Ham,MID,4.9,12.79,0.0
618,G.Rodriguez,West Ham,MID,4.8,12.79,314.1684
619,L.Guilherme,West Ham,MID,4.9,12.79,345.25399999999996
620,Earthy,West Ham,MID,4.5,12.79,343.98
621,Irving,West Ham,MID,4.3,12.79,310.792014
622,Orford,West Ham,MID,4.4,12.79,0.0
623,Potts,West Ham,MID,4.4,12.79,358.16447333333326
624,Bowen,West Ham,FWD,7.6,10.0,339.90372
625,Füllkrug,West Ham,FWD,5.6,10.0,345.39491999999996
626,Marshall,West Ham,FWD,4.3,10.0,309.70836
659,Walker-Peters,West Ham,DEF,4.2,21.16,341.18311500000004
671,Wilson,West Ham,FWD,5.8,10.0,321.2227200000001
679,Hermansen,West Ham,GK,4.3,21.16,357.25860000000006
708,M.Fernandes,West Ham,MID,5.5,12.79,334.829976
718,S.Magassa,West Ham,MID,5.0,12.79,331.36740000000003
738,Fabianski,West Ham,GK,4.5,21.16,396.9
747,Mayers,West Ham,DEF,4.0,21.16,339.864
752,Golambeckis,West Ham,DEF,4.0,21.16,337.36500000000007
758,Mohamadou Kanté,West Ham,MID,4.5,12.79,312.44849999999997
627,Johnstone,Wolves,GK,4.4,20.89,363.84975
628,José Sá,Wolves,GK,4.2,20.89,360.1008000000001
629,Bentley,Wolves,GK,3.9,20.89,0.0
631,Agbadou,Wolves,DEF,4.3,20.89,0.0
632,Doherty,Wolves,DEF,4.4,20.89,383.2060666666667
633,H.Bueno,Wolves,DEF,4.3,20.89,283.2392666666667
634,Mosquera,Wolves,DEF,4.3,20.89,376.2383333333333
635,R.Gomes,Wolves,DEF,4.4,20.89,0.0
636,S.Bueno,Wolves,DEF,4.4,20.89,341.13670500000006
637,Toti,Wolves,DEF,4.2,20.89,0.0
638,Hoever,Wolves,DEF,3.8,20.89,382.15527777777777
639,Meupiyou,Wolves,DEF,4.0,20.89,0.0
640,Pedro Lima,Wolves,DEF,4.0,20.89,0.0
641,Pond,Wolves,DEF,3.9,20.89,337.6404
642,Hee Chan,Wolves,MID,5.6,12.72,347.82566
643,André,Wolves,MID,5.3,12.72,360.5665266666666
644,Bellegarde,Wolves,MID,5.2,12.72,0.0
645,Fer López,Wolves,MID,5.2,12.72,349.07599999999996
646,Gomes,Wolves,MID,5.3,12.72,358.0183533333334
647,Guedes,Wolves,MID,5.5,12.72,0.0
648,Munetsi,Wolves,MID,5.3,12.72,0.0
649,B.Traore,Wolves,MID,5.0,12.72,0.0
650,Chirewa,Wolves,MID,4.3,12.72,0.0
651,Edozie,Wolves,MID,4.3,12.72,309.66624
652,Gonzalez,Wolves,MID,4.3,12.72,309.87684
653,Hodge,Wolves,MID,4.5,12.72,0.0
654,Strand Larsen,Wolves,FWD,6.2,10.0,353.11406
655,Fábio Silva,Wolves,FWD,4.9,10.0,0.0
656,Kalajdžić,Wolves,FWD,4.9,10.0,0.0
657,Chiwome,Wolves,FWD,4.4,10.0,0.0
658,Fraser,Wolves,FWD,4.3,10.0,309.94002
663,J.Arias,Wolves,MID,4.9,12.72,317.629806
682,Møller Wolfe,Wolves,DEF,4.3,20.89,347.38462999999996
695,Tchatchoua,Wolves,DEF,4.5,20.89,344.862
709,Krejčí,Wolves,DEF,4.5,20.89,380.40333333333336
720,Tolu,Wolves,FWD,5.4,10.0,322.21651800000006
749,Mané,Wolves,FWD,4.5,10.0,318.77648400000004
766,Olagunju,Wolves,DEF,4.0,20.89,337.36500000000007
767,Rawlings,Wolves,MID,4.5,12.72,309.582
