id,web_name,team_name,position,price,ep_total,exp_minutes
529,Moore,Sunderland,GK,4.0,4.27,71.4663
530,Nna Noukeu,Sunderland,GK,4.0,4.27,71.45172000000001
531,Ballard,Sunderland,DEF,4.5,4.27,67.48218
532,Hume,Sunderland,DEF,4.5,4.27,67.48218
533,Alese,Sunderland,DEF,4.0,4.27,0.0
534,Anderson,Sunderland,DEF,4.0,4.27,67.49595000000001
535,Cirkin,Sunderland,DEF,4.0,4.27,0.0
536,Hjelde,Sunderland,DEF,4.0,4.27,0.0
537,Huggins,Sunderland,DEF,4.0,4.27,67.48218
538,Johnson,Sunderland,DEF,4.0,4.27,67.48218
539,O'Nien,Sunderland,DEF,4.0,4.27,0.0
540,Pembele,Sunderland,DEF,4.0,4.27,67.48218
541,Reinildo,Sunderland,DEF,4.0,4.27,67.79889000000001
542,Seelt,Sunderland,DEF,4.0,4.27,67.48677
543,Adingra,Sunderland,MID,5.5,4.62,61.988004000000004
544,Diarra,Sunderland,MID,5.5,2.57,61.920612000000006
545,Roberts,Sunderland,MID,5.5,2.57,61.9164
546,Aleksić,Sunderland,MID,5.0,2.57,61.9164
547,E.Le Fée,Sunderland,MID,5.0,2.57,61.933248000000006
548,Mundle,Sunderland,MID,5.0,2.57,0.0
549,Neil,Sunderland,MID,5.0,2.57,61.9164
550,Poveda,Sunderland,MID,5.0,2.57,61.9164
551,Rigg,Sunderland,MID,5.0,2.57,61.920612000000006
552,Sadiki,Sunderland,MID,5.0,2.57,61.9164
553,Talbi,Sunderland,MID,5.0,2.57,61.920612000000006
554,Ba,Sunderland,MID,4.5,2.57,61.929036
555,Browne,Sunderland,MID,4.5,2.57,61.920612000000006
556,Ekwah,Sunderland,MID,4.5,2.57,0.0
557,H.Jones,Sunderland,MID,4.5,2.57,61.920612000000006
558,Matete,Sunderland,MID,4.5,2.57,61.929036
559,Triantis,Sunderland,MID,4.5,2.57,61.920612000000006
560,Isidor,Sunderland,FWD,5.5,2.0,61.92482400000001
561,Mayenda,Sunderland,FWD,5.5,2.0,61.929036
562,Abdullahi,Sunderland,FWD,4.5,2.0,61.941672000000004
563,Luís Hemir,Sunderland,FWD,4.5,2.0,61.92482400000001
564,Rusyn,Sunderland,FWD,4.5,2.0,61.92482400000001
668,Xhaka,Sunderland,MID,5.0,2.57,62.034336
670,Roefs,Sunderland,GK,4.5,4.27,71.45172000000001
678,Masuaku,Sunderland,DEF,4.0,4.27,74.99549999999999
683,Alderete,Sunderland,DEF,4.0,4.27,67.50054
565,Vicario,Spurs,GK,5.0,4.71,71.64126
566,Austin,Spurs,GK,4.0,4.71,71.45658
567,Kinsky,Spurs,GK,4.0,4.86,71.55864000000001
568,Pedro Porro,Spurs,DEF,5.5,6.05,68.44608000000001
569,Romero,Spurs,DEF,5.0,5.76,67.62447
570,Danso,Spurs,DEF,4.5,4.96,67.48218
571,Davies,Spurs,DEF,4.5,4.92,67.47759
572,Dragusin,Spurs,DEF,4.5,4.71,0.0
573,Spence,Spurs,DEF,4.5,5.22,67.52808
574,Udogie,Spurs,DEF,4.5,4.71,0.0
575,Van de Ven,Spurs,DEF,4.5,5.62,68.71689
576,Phillips,Spurs,DEF,4.0,4.71,0.0
577,Takai,Spurs,DEF,4.0,4.71,18.74505
578,Vuskovic,Spurs,DEF,4.0,4.71,67.52808
579,Son,Spurs,MID,8.5,2.68,0.0
580,Johnson,Spurs,MID,7.0,5.74,62.051184000000006
581,Maddison,Spurs,MID,7.0,2.68,0.0
582,Kudus,Spurs,MID,6.5,4.56,62.977824000000005
583,Kulusevski,Spurs,MID,6.5,2.68,0.0
584,Tel,Spurs,MID,6.5,5.09,61.920612000000006
585,Bentancur,Spurs,MID,5.5,3.14,61.92482400000001
586,Bergvall,Spurs,MID,5.5,3.13,61.92482400000001
587,Bissouma,Spurs,MID,5.5,2.91,61.920612000000006
588,Odobert,Spurs,MID,5.5,4.28,61.9164
589,Solomon,Spurs,MID,5.5,2.68,17.199
590,Bryan,Spurs,MID,5.0,2.68,61.920612000000006
591,Gray,Spurs,MID,5.0,2.71,61.920612000000006
592,Moore,Spurs,MID,5.0,2.68,0.0
593,P.M.Sarr,Spurs,MID,5.0,2.68,62.034336
594,Min-hyeok,Spurs,MID,4.5,2.68,0.0
595,Olusesi,Spurs,MID,4.5,2.68,61.92482400000001
596,Solanke,Spurs,FWD,7.5,4.95,69.03468
597,Richarlison,Spurs,FWD,6.5,6.31,61.988004000000004
598,Lankshear,Spurs,FWD,4.5,2.0,0.0
599,Scarlett,Spurs,FWD,4.5,2.0,61.95009600000001
673,J.Palhinha,Spurs,MID,5.5,2.68,61.933248000000006
600,Areola,West Ham,GK,4.5,4.5,71.685
601,Foderingham,West Ham,GK,4.0,4.5,71.47116
602,Hegyi,West Ham,GK,4.0,4.5,71.45658
603,Diouf,West Ham,DEF,4.5,4.5,67.83102000000001
604,Emerson,West Ham,DEF,4.5,5.35,67.48218
605,Kilman,West Ham,DEF,4.5,4.5,67.48677
606,Mavropanos,West Ham,DEF,4.5,5.16,67.47759
607,N.Aguerd,West Ham,DEF,4.5,4.5,67.47759
608,Scarles,West Ham,DEF,4.5,4.7,67.47300000000001
609,Todibo,West Ham,DEF,4.5,4.6,67.47759
610,Wan-Bissaka,West Ham,DEF,4.5,5.23,68.70312000000001
611,Casey,West Ham,DEF,4.0,4.5,0.0
612,L.Paquetá,West Ham,MID,6.0,2.62,61.966944000000005
613,Souček,West Ham,MID,6.0,2.62,61.95852000000001
614,Ward-Prowse,West Ham,MID,6.0,3.78,61.933248000000006
615,Summerville,West Ham,MID,5.5,2.62,0.0
616,Álvarez,West Ham,MID,5.0,2.86,61.92482400000001
617,Cornet,West Ham,MID,5.0,2.62,61.9164
618,G.Rodriguez,West Ham,MID,5.0,2.75,61.920612000000006
619,L.Guilherme,West Ham,MID,5.0,2.62,61.9164
620,Earthy,West Ham,MID,4.5,2.62,0.0
621,Irving,West Ham,MID,4.5,2.62,61.929036
622,Orford,West Ham,MID,4.5,2.62,61.920612000000006
623,Potts,West Ham,MID,4.5,2.62,61.95009600000001
624,Bowen,West Ham,FWD,8.0,4.17,62.67877200000001
625,Füllkrug,West Ham,FWD,6.0,3.99,62.072244000000005
626,Marshall,West Ham,FWD,4.5,2.0,61.945884
659,Walker-Peters,West Ham,DEF,4.5,5.08,67.49595000000001
671,Wilson,West Ham,FWD,6.0,3.18,61.93746
679,Hermansen,West Ham,GK,4.5,4.5,71.45658
627,Johnstone,Wolves,GK,4.5,3.81,71.44686
628,José Sá,Wolves,GK,4.5,3.79,71.54406
629,Bentley,Wolves,GK,4.0,3.79,71.48088000000001
630,King,Wolves,GK,4.0,3.79,71.52462
631,Agbadou,Wolves,DEF,4.5,4.05,67.48218
632,Doherty,Wolves,DEF,4.5,4.32,67.48218
633,H.Bueno,Wolves,DEF,4.5,3.79,67.47759
634,Mosquera,Wolves,DEF,4.5,4.32,67.47759
635,R.Gomes,Wolves,DEF,4.5,3.79,67.47759
636,S.Bueno,Wolves,DEF,4.5,3.79,67.47759
637,Toti,Wolves,DEF,4.5,4.05,67.48218
638,Hoever,Wolves,DEF,4.0,3.79,67.58316
639,Meupiyou,Wolves,DEF,4.0,3.79,0.0
640,Pedro Lima,Wolves,DEF,4.0,3.79,67.52808
641,Pond,Wolves,DEF,4.0,3.79,67.54644
642,Hee Chan,Wolves,MID,6.0,3.0,61.92482400000001
643,André,Wolves,MID,5.5,2.45,61.920612000000006
644,Bellegarde,Wolves,MID,5.5,3.33,61.920612000000006
645,Fer López,Wolves,MID,5.5,2.45,61.9164
646,Gomes,Wolves,MID,5.5,2.45,61.920612000000006
647,Guedes,Wolves,MID,5.5,2.45,0.0
648,Munetsi,Wolves,MID,5.5,3.77,61.9164
649,B.Traore,Wolves,MID,5.0,2.45,0.0
650,Chirewa,Wolves,MID,4.5,2.45,61.929036
651,Edozie,Wolves,MID,4.5,2.45,61.933248000000006
652,Gonzalez,Wolves,MID,4.5,2.45,61.98379200000001
653,Hodge,Wolves,MID,4.5,2.45,0.0
654,Strand Larsen,Wolves,FWD,6.5,3.54,62.127
655,Fábio Silva,Wolves,FWD,5.0,2.0,61.941672000000004
656,Kalajdžić,Wolves,FWD,5.0,2.0,61.920612000000006
657,Chiwome,Wolves,FWD,4.5,2.0,0.0
658,Fraser,Wolves,FWD,4.5,2.0,62.01327600000001
663,J.Arias,Wolves,MID,5.5,2.45,61.95009600000001
682,Møller Wolfe,Wolves,DEF,4.5,3.79,67.47759
